#t	x0	y0	x1	y1
1.257224	999.982056	400.027527	1054.145874	315.598938
1.258168	999.981934	400.027557	1054.528687	315.524536
1.259112	999.981812	400.027588	1054.911377	315.451111
1.260059	999.981689	400.027618	1055.293945	315.378693
1.261006	999.981567	400.027649	1055.676392	315.307251
1.261956	999.981445	400.027679	1056.058716	315.236786
1.262906	999.981323	400.027710	1056.440918	315.167297
1.263859	999.981201	400.027740	1056.822998	315.098785
1.264812	999.981079	400.027771	1057.204956	315.031250
1.265768	999.980957	400.027802	1057.586792	314.964691
1.266724	999.980835	400.027832	1057.968506	314.899109
1.267682	999.980713	400.027863	1058.350098	314.834503
1.268642	999.980591	400.027893	1058.731567	314.770844
1.269603	999.980469	400.027924	1059.112915	314.708160
1.270566	999.980347	400.027954	1059.494019	314.646423
1.271530	999.980225	400.027985	1059.875000	314.585663
1.272496	999.980103	400.028015	1060.255859	314.525848
1.273463	999.979980	400.028046	1060.636597	314.466980
1.274431	999.979858	400.028076	1061.017212	314.409058
1.275401	999.979736	400.028107	1061.397583	314.352081
1.276373	999.979614	400.028137	1061.777832	314.296051
1.277346	999.979492	400.028168	1062.157959	314.240967
1.278320	999.979370	400.028198	1062.537842	314.186829
1.279296	999.979248	400.028229	1062.917603	314.133636
1.280274	999.979126	400.028259	1063.297241	314.081360
1.281253	999.979004	400.028290	1063.676636	314.030029
1.282233	999.978882	400.028320	1064.055908	313.979645
1.283215	999.978760	400.028351	1064.434937	313.930176
1.284199	999.978638	400.028381	1064.813843	313.881622
1.285183	999.978516	400.028412	1065.192505	313.834015
1.286170	999.978394	400.028442	1065.571045	313.787323
1.287158	999.978271	400.028473	1065.949341	313.741547
1.288147	999.978149	400.028473	1066.327515	313.696686
1.289138	999.978027	400.028473	1066.705444	313.652740
1.290130	999.977905	400.028473	1067.083252	313.609711
1.291124	999.977783	400.028473	1067.460815	313.567596
1.292119	999.977661	400.028473	1067.838135	313.526398
1.293116	999.977539	400.028473	1068.215332	313.486084
1.294114	999.977417	400.028473	1068.592285	313.446686
1.295114	999.977295	400.028473	1068.969116	313.408173
1.296115	999.977173	400.028473	1069.345703	313.370575
1.297117	999.977051	400.028473	1069.722046	313.333862
1.298121	999.976929	400.028473	1070.098145	313.298065
1.299127	999.976807	400.028473	1070.474121	313.263153
1.300134	999.976685	400.028473	1070.849854	313.229126
1.301142	999.976563	400.028473	1071.225342	313.195984
1.302152	999.976440	400.028473	1071.600586	313.163727
1.303164	999.976318	400.028473	1071.975708	313.132355
1.304177	999.976196	400.028473	1072.350586	313.101868
1.305191	999.976074	400.028473	1072.725220	313.072266
1.306207	999.975952	400.028473	1073.099609	313.043549
1.307224	999.975830	400.028473	1073.473755	313.015686
1.308243	999.975708	400.028473	1073.847656	312.988708
1.309264	999.975586	400.028473	1074.221313	312.962616
1.310285	999.975464	400.028473	1074.594727	312.937378
1.311309	999.975342	400.028473	1074.968018	312.913025
1.312333	999.975220	400.028473	1075.341064	312.889526
1.313359	999.975098	400.028473	1075.713867	312.866882
1.314387	999.974976	400.028473	1076.086426	312.845123
1.315416	999.974854	400.028473	1076.458740	312.824219
1.316447	999.974731	400.028473	1076.830811	312.804169
1.317479	999.974609	400.028473	1077.202637	312.784973
1.318513	999.974487	400.028473	1077.574219	312.766632
1.319548	999.974365	400.028473	1077.945435	312.749146
1.320584	999.974243	400.028473	1078.316406	312.732513
1.321622	999.974121	400.028473	1078.687134	312.716736
1.322661	999.973999	400.028473	1079.057617	312.701782
1.323702	999.973877	400.028473	1079.427856	312.687683
1.324745	999.973755	400.028473	1079.797852	312.674438
1.325788	999.973633	400.028473	1080.167603	312.662018
1.326834	999.973511	400.028473	1080.537109	312.650452
1.327881	999.973389	400.028473	1080.906250	312.639709
1.328929	999.973267	400.028473	1081.275146	312.629791
1.329979	999.973145	400.028473	1081.643799	312.620728
1.331030	999.973022	400.028473	1082.012207	312.612488
1.332082	999.972900	400.028473	1082.380249	312.605072
1.333136	999.972778	400.028473	1082.748047	312.598480
1.334192	999.972656	400.028473	1083.115601	312.592712
1.335249	999.972534	400.028473	1083.482910	312.587769
1.336308	999.972412	400.028473	1083.849854	312.583649
1.337368	999.972290	400.028473	1084.216553	312.580353
1.338429	999.972168	400.028473	1084.583008	312.577881
1.339492	999.972046	400.028473	1084.949097	312.576233
1.340556	999.971924	400.028473	1085.314941	312.575409
1.341622	999.971802	400.028473	1085.680420	312.575378
1.342689	999.971680	400.028473	1086.045654	312.576172
1.343758	999.971558	400.028473	1086.410645	312.577759
1.344828	999.971436	400.028473	1086.775269	312.580170
1.345900	999.971313	400.028473	1087.139648	312.583374
1.346973	999.971191	400.028473	1087.503662	312.587402
1.348048	999.971069	400.028473	1087.867432	312.592224
1.349124	999.970947	400.028473	1088.230835	312.597839
1.350201	999.970825	400.028473	1088.593994	312.604248
1.351280	999.970703	400.028473	1088.956787	312.611481
1.352361	999.970581	400.028473	1089.319336	312.619507
1.353443	999.970459	400.028473	1089.681519	312.628326
1.354526	999.970337	400.028473	1090.043457	312.637939
1.355611	999.970215	400.028473	1090.405029	312.648346
1.356698	999.970093	400.028473	1090.766235	312.659546
1.357785	999.969971	400.028473	1091.127197	312.671509
1.358875	999.969849	400.028473	1091.487793	312.684265
1.359965	999.969727	400.028473	1091.848145	312.697815
1.361058	999.969604	400.028473	1092.208130	312.712158
1.362151	999.969482	400.028473	1092.567749	312.727264
1.363246	999.969360	400.028473	1092.927124	312.743164
1.364343	999.969238	400.028473	1093.286133	312.759827
1.365441	999.969116	400.028473	1093.644775	312.777283
1.366540	999.968994	400.028473	1094.003174	312.795502
1.367641	999.968872	400.028473	1094.361206	312.814514
1.368744	999.968750	400.028473	1094.718872	312.834290
1.369848	999.968628	400.028473	1095.076172	312.854828
1.370953	999.968506	400.028473	1095.433228	312.876129
1.372060	999.968384	400.028473	1095.789917	312.898224
1.373168	999.968262	400.028473	1096.146240	312.921082
1.374278	999.968140	400.028473	1096.502197	312.944702
1.375389	999.968018	400.028473	1096.857788	312.969086
1.376501	999.967896	400.028473	1097.213135	312.994232
1.377615	999.967773	400.028473	1097.568115	313.020142
1.378731	999.967651	400.028473	1097.922729	313.046814
1.379848	999.967529	400.028473	1098.276978	313.074219
1.380966	999.967407	400.028473	1098.630859	313.102386
1.382086	999.967285	400.028473	1098.984375	313.131317
1.383208	999.967163	400.028473	1099.337524	313.161011
1.384331	999.967041	400.028473	1099.690308	313.191437
1.385455	999.966919	400.028473	1100.042847	313.222626
1.386581	999.966797	400.028473	1100.395020	313.254547
1.387708	999.966675	400.028473	1100.746826	313.287231
1.388837	999.966553	400.028473	1101.098267	313.320648
1.389967	999.966431	400.028473	1101.449341	313.354828
1.391098	999.966309	400.028473	1101.800049	313.389740
1.392231	999.966187	400.028473	1102.150391	313.425385
1.393366	999.966064	400.028473	1102.500366	313.461792
1.394502	999.965942	400.028473	1102.849976	313.498932
1.395639	999.965820	400.028473	1103.199219	313.536804
1.396778	999.965698	400.028473	1103.548096	313.575409
1.397918	999.965576	400.028473	1103.896484	313.614746
1.399060	999.965454	400.028473	1104.244507	313.654816
1.400203	999.965332	400.028473	1104.592163	313.695618
1.401348	999.965210	400.028473	1104.939453	313.737152
1.402494	999.965088	400.028473	1105.286377	313.779419
1.403642	999.964966	400.028473	1105.632935	313.822418
1.404791	999.964844	400.028473	1105.979126	313.866150
1.405941	999.964722	400.028473	1106.324951	313.910583
1.407094	999.964600	400.028473	1106.670288	313.955750
1.408247	999.964478	400.028442	1107.015259	314.001648
1.409402	999.964355	400.028412	1107.359863	314.048248
1.410558	999.964233	400.028381	1107.704102	314.095581
1.411716	999.964111	400.028351	1108.047974	314.143646
1.412875	999.963989	400.028320	1108.391357	314.192413
1.414036	999.963867	400.028290	1108.734375	314.241913
1.415198	999.963745	400.028259	1109.077026	314.292114
1.416362	999.963623	400.028229	1109.419312	314.343018
1.417527	999.963501	400.028198	1109.761108	314.394653
1.418693	999.963379	400.028168	1110.102539	314.446991
1.419861	999.963257	400.028137	1110.443604	314.500031
1.421031	999.963135	400.028107	1110.784180	314.553772
1.422202	999.963013	400.028076	1111.124390	314.608246
1.423374	999.962891	400.028046	1111.464233	314.663422
1.424548	999.962769	400.028015	1111.803589	314.719299
1.425723	999.962646	400.027985	1112.142578	314.775879
1.426900	999.962524	400.027954	1112.481201	314.833160
1.428078	999.962402	400.027924	1112.819336	314.891144
1.429258	999.962280	400.027893	1113.157104	314.949829
1.430439	999.962158	400.027863	1113.494385	315.009216
1.431621	999.962036	400.027832	1113.831299	315.069275
1.432805	999.961914	400.027802	1114.167847	315.130035
1.433991	999.961792	400.027771	1114.503906	315.191498
1.435178	999.961670	400.027740	1114.839600	315.253662
1.436366	999.961548	400.027710	1115.174805	315.316498
1.437556	999.961426	400.027679	1115.509644	315.380035
1.438747	999.961304	400.027649	1115.843994	315.444275
1.439940	999.961182	400.027618	1116.177979	315.509186
1.441134	999.961060	400.027588	1116.511475	315.574799
1.442329	999.960938	400.027557	1116.844604	315.641083
1.443527	999.960815	400.027527	1117.177246	315.708069
1.444725	999.960693	400.027496	1117.509521	315.775726
1.445925	999.960571	400.027466	1117.841309	315.844055
1.447126	999.960449	400.027435	1118.172607	315.913086
1.448329	999.960327	400.027405	1118.503540	315.982788
1.449533	999.960205	400.027374	1118.833984	316.053162
1.450739	999.960083	400.027344	1119.164063	316.124207
1.451946	999.959961	400.027313	1119.493652	316.195953
1.453155	999.959839	400.027283	1119.822754	316.268372
1.454365	999.959717	400.027252	1120.151489	316.341461
1.455577	999.959595	400.027222	1120.479736	316.415222
1.456790	999.959473	400.027191	1120.807495	316.489655
1.458004	999.959351	400.027161	1121.134888	316.564758
1.459220	999.959229	400.027130	1121.461792	316.640533
1.460438	999.959106	400.027100	1121.788208	316.716980
1.461656	999.958984	400.027069	1122.114258	316.794098
1.462877	999.958862	400.027039	1122.439819	316.871857
1.464098	999.958740	400.027008	1122.764893	316.950287
1.465321	999.958618	400.026978	1123.089478	317.029388
1.466546	999.958496	400.026947	1123.413696	317.109161
1.467772	999.958374	400.026917	1123.737427	317.189575
1.469000	999.958252	400.026886	1124.060669	317.270660
1.470229	999.958130	400.026855	1124.383423	317.352417
1.471459	999.958008	400.026825	1124.705688	317.434814
1.472691	999.957886	400.026794	1125.027588	317.517883
1.473924	999.957764	400.026764	1125.348999	317.601593
1.475159	999.957642	400.026733	1125.669922	317.685974
1.476395	999.957520	400.026703	1125.990356	317.770996
1.477633	999.957397	400.026672	1126.310303	317.856689
1.478872	999.957275	400.026642	1126.629761	317.943024
1.480112	999.957153	400.026611	1126.948730	318.029999
1.481354	999.957031	400.026581	1127.267212	318.117615
1.482597	999.956909	400.026550	1127.585205	318.205902
1.483842	999.956787	400.026520	1127.902832	318.294830
1.485089	999.956665	400.026489	1128.219971	318.384399
1.486336	999.956543	400.026459	1128.536621	318.474609
1.487586	999.956421	400.026428	1128.852783	318.565460
1.488836	999.956299	400.026398	1129.168457	318.656952
1.490088	999.956177	400.026367	1129.483643	318.749115
1.491342	999.956055	400.026337	1129.798340	318.841919
1.492597	999.955933	400.026306	1130.112549	318.935364
1.493853	999.955811	400.026276	1130.426270	319.029419
1.495111	999.955688	400.026245	1130.739502	319.124115
1.496370	999.955566	400.026215	1131.052246	319.219452
1.497631	999.955444	400.026184	1131.364380	319.315430
1.498893	999.955322	400.026154	1131.676025	319.412048
1.500157	999.955200	400.026123	1131.987183	319.509308
1.501422	999.955078	400.026093	1132.297852	319.607178
1.502689	999.954956	400.026062	1132.608032	319.705688
1.503956	999.954834	400.026031	1132.917725	319.804840
1.505226	999.954712	400.026001	1133.226929	319.904602
1.506497	999.954590	400.025970	1133.535645	320.005005
1.507769	999.954468	400.025940	1133.843872	320.106049
1.509043	999.954346	400.025909	1134.151489	320.207703
1.510318	999.954224	400.025879	1134.458618	320.309998
1.511595	999.954102	400.025848	1134.765259	320.412903
1.512873	999.953979	400.025818	1135.071411	320.516418
1.514152	999.953857	400.025787	1135.377075	320.620575
1.515433	999.953735	400.025757	1135.682129	320.725342
1.516715	999.953613	400.025726	1135.986694	320.830750
1.517999	999.953491	400.025696	1136.290771	320.936768
1.519284	999.953369	400.025665	1136.594360	321.043396
1.520571	999.953247	400.025635	1136.897339	321.150635
1.521859	999.953125	400.025604	1137.199829	321.258514
1.523149	999.953003	400.025574	1137.501831	321.367004
1.524440	999.952881	400.025543	1137.803223	321.476105
1.525732	999.952759	400.025513	1138.104126	321.585815
1.527026	999.952637	400.025482	1138.404541	321.696136
1.528321	999.952515	400.025452	1138.704346	321.807068
1.529618	999.952393	400.025421	1139.003662	321.918610
1.530916	999.952271	400.025391	1139.302490	322.030762
1.532216	999.952148	400.025360	1139.600708	322.143524
1.533517	999.952026	400.025330	1139.898438	322.256897
1.534819	999.951904	400.025299	1140.195557	322.370880
1.536123	999.951782	400.025269	1140.492188	322.485474
1.537429	999.951660	400.025238	1140.788330	322.600647
1.538735	999.951538	400.025208	1141.083862	322.716431
1.540044	999.951416	400.025177	1141.378906	322.832825
1.541353	999.951294	400.025146	1141.673340	322.949829
1.542664	999.951172	400.025116	1141.967285	323.067413
1.543977	999.951050	400.025085	1142.260620	323.185608
1.545291	999.950928	400.025055	1142.553467	323.304413
1.546606	999.950806	400.025024	1142.845703	323.423798
1.547923	999.950684	400.024994	1143.137451	323.543793
1.549241	999.950562	400.024963	1143.428589	323.664368
1.550561	999.950439	400.024933	1143.719238	323.785553
1.551882	999.950317	400.024902	1144.009277	323.907318
1.553204	999.950195	400.024872	1144.298706	324.029694
1.554528	999.950073	400.024841	1144.587646	324.152649
1.555854	999.949951	400.024811	1144.875977	324.276184
1.557180	999.949829	400.024780	1145.163818	324.400330
1.558509	999.949707	400.024750	1145.451050	324.525055
1.559838	999.949585	400.024719	1145.737671	324.650360
1.561169	999.949463	400.024689	1146.023804	324.776245
1.562502	999.949341	400.024658	1146.309326	324.902740
1.563836	999.949219	400.024628	1146.594238	325.029816
1.565171	999.949097	400.024597	1146.878662	325.157471
1.566508	999.948975	400.024567	1147.162476	325.285706
1.567846	999.948853	400.024536	1147.445679	325.414520
1.569186	999.948730	400.024506	1147.728394	325.543915
1.570527	999.948608	400.024475	1148.010498	325.673889
1.571869	999.948486	400.024445	1148.291992	325.804443
1.573213	999.948364	400.024414	1148.572876	325.935577
1.574558	999.948242	400.024384	1148.853271	326.067291
1.575905	999.948120	400.024353	1149.133057	326.199585
1.577253	999.947998	400.024323	1149.412231	326.332458
1.578603	999.947876	400.024292	1149.690796	326.465881
1.579954	999.947754	400.024261	1149.968750	326.599884
1.581306	999.947632	400.024231	1150.246094	326.734467
1.582660	999.947510	400.024200	1150.522949	326.869629
1.584015	999.947388	400.024170	1150.799194	327.005341
1.585371	999.947266	400.024139	1151.074829	327.141632
1.586729	999.947144	400.024109	1151.349854	327.278503
1.588089	999.947083	400.024048	1151.624268	327.415924
1.589450	999.947021	400.023987	1151.898071	327.553925
1.590812	999.946960	400.023926	1152.171265	327.692474
1.592176	999.946899	400.023865	1152.443848	327.831604
1.593541	999.946838	400.023804	1152.715820	327.971283
1.594907	999.946777	400.023743	1152.987183	328.111542
1.596275	999.946716	400.023682	1153.257935	328.252350
1.597644	999.946655	400.023621	1153.528076	328.393707
1.599015	999.946594	400.023560	1153.797607	328.535645
1.600387	999.946533	400.023499	1154.066528	328.678131
1.601761	999.946472	400.023438	1154.334839	328.821167
1.603136	999.946411	400.023376	1154.602539	328.964783
1.604512	999.946350	400.023315	1154.869629	329.108948
1.605890	999.946289	400.023254	1155.136108	329.253662
1.607269	999.946228	400.023193	1155.401978	329.398926
1.608649	999.946167	400.023132	1155.667236	329.544739
1.610031	999.946106	400.023071	1155.931885	329.691101
1.611414	999.946045	400.023010	1156.195923	329.838013
1.612799	999.945984	400.022949	1156.459351	329.985474
1.614185	999.945923	400.022888	1156.722168	330.133484
1.615573	999.945862	400.022827	1156.984253	330.282043
1.616962	999.945801	400.022766	1157.245728	330.431152
1.618352	999.945740	400.022705	1157.506592	330.580811
1.619744	999.945679	400.022644	1157.766846	330.731018
1.621137	999.945618	400.022583	1158.026489	330.881775
1.622531	999.945557	400.022522	1158.285400	331.033051
1.623927	999.945496	400.022461	1158.543701	331.184875
1.625324	999.945435	400.022400	1158.801392	331.337250
1.626723	999.945374	400.022339	1159.058472	331.490173
1.628123	999.945313	400.022278	1159.314819	331.643616
1.629524	999.945251	400.022217	1159.570557	331.797607
1.630927	999.945190	400.022156	1159.825684	331.952118
1.632331	999.945129	400.022095	1160.080078	332.107178
1.633737	999.945068	400.022034	1160.333862	332.262787
1.635144	999.945007	400.021973	1160.587036	332.418915
1.636552	999.944946	400.021912	1160.839478	332.575562
1.637962	999.944885	400.021851	1161.091309	332.732758
1.639373	999.944824	400.021790	1161.342529	332.890472
1.640785	999.944763	400.021729	1161.593018	333.048737
1.642199	999.944702	400.021667	1161.842896	333.207520
1.643614	999.944641	400.021606	1162.092041	333.366821
1.645031	999.944580	400.021545	1162.340576	333.526642
1.646449	999.944519	400.021484	1162.588501	333.687012
1.647868	999.944458	400.021423	1162.835693	333.847900
1.649289	999.944397	400.021362	1163.082275	334.009308
1.650711	999.944336	400.021301	1163.328125	334.171234
1.652134	999.944275	400.021240	1163.573364	334.333679
1.653559	999.944214	400.021179	1163.817871	334.496643
1.654985	999.944153	400.021118	1164.061768	334.660126
1.656413	999.944092	400.021057	1164.304932	334.824127
1.657842	999.944031	400.020996	1164.547485	334.988647
1.659272	999.943970	400.020935	1164.789307	335.153687
1.660704	999.943909	400.020874	1165.030396	335.319244
1.662136	999.943848	400.020813	1165.270874	335.485321
1.663571	999.943787	400.020752	1165.510620	335.651917
1.665006	999.943726	400.020691	1165.749756	335.819000
1.666443	999.943665	400.020630	1165.988159	335.986603
1.667882	999.943604	400.020569	1166.225830	336.154724
1.669321	999.943542	400.020508	1166.462891	336.323334
1.670762	999.943481	400.020447	1166.699219	336.492462
1.672205	999.943420	400.020386	1166.934814	336.662109
1.673649	999.943359	400.020325	1167.169800	336.832245
1.675094	999.943298	400.020264	1167.404053	337.002899
1.676540	999.943237	400.020203	1167.637573	337.174042
1.677988	999.943176	400.020142	1167.870361	337.345703
1.679437	999.943115	400.020081	1168.102539	337.517853
1.680887	999.943054	400.020020	1168.333984	337.690521
1.682339	999.942993	400.019958	1168.564697	337.863678
1.683792	999.942932	400.019897	1168.794678	338.037323
1.685247	999.942871	400.019836	1169.024048	338.211456
1.686702	999.942810	400.019775	1169.252686	338.386108
1.688159	999.942749	400.019714	1169.480591	338.561249
1.689618	999.942688	400.019653	1169.707764	338.736877
1.691078	999.942627	400.019592	1169.934204	338.912994
1.692539	999.942566	400.019531	1170.159912	339.089600
1.694001	999.942505	400.019470	1170.384888	339.266693
1.695465	999.942444	400.019409	1170.609253	339.444275
1.696930	999.942383	400.019348	1170.832886	339.622345
1.698396	999.942322	400.019287	1171.055786	339.800903
1.699863	999.942261	400.019226	1171.277954	339.979950
1.701332	999.942200	400.019165	1171.499390	340.159485
1.702803	999.942139	400.019104	1171.720093	340.339508
1.704274	999.942078	400.019043	1171.940063	340.520020
1.705747	999.942017	400.018982	1172.159302	340.700989
1.707221	999.941956	400.018921	1172.377808	340.882446
1.708696	999.941895	400.018860	1172.595581	341.064392
1.710173	999.941833	400.018799	1172.812622	341.246796
1.711651	999.941772	400.018738	1173.028931	341.429688
1.713131	999.941711	400.018677	1173.244507	341.613068
1.714611	999.941650	400.018616	1173.459351	341.796906
1.716093	999.941589	400.018555	1173.673340	341.981232
1.717576	999.941528	400.018494	1173.886597	342.166016
1.719061	999.941467	400.018433	1174.099121	342.351257
1.720547	999.941406	400.018372	1174.310913	342.536987
1.722034	999.941345	400.018311	1174.521973	342.723175
1.723522	999.941284	400.018250	1174.732300	342.909821
1.725012	999.941223	400.018188	1174.941895	343.096954
1.726503	999.941162	400.018127	1175.150635	343.284546
1.727995	999.941101	400.018066	1175.358643	343.472595
1.729488	999.941040	400.018005	1175.565918	343.661102
1.730983	999.940979	400.017944	1175.772461	343.850067
1.732479	999.940918	400.017883	1175.978149	344.039490
1.733976	999.940857	400.017822	1176.183105	344.229370
1.735474	999.940796	400.017761	1176.387329	344.419708
1.736974	999.940735	400.017700	1176.590820	344.610504
1.738475	999.940674	400.017639	1176.793457	344.801758
1.739977	999.940613	400.017578	1176.995361	344.993469
1.741481	999.940552	400.017517	1177.196533	345.185638
1.742985	999.940491	400.017456	1177.396851	345.378235
1.744491	999.940430	400.017395	1177.596436	345.571289
1.745998	999.940369	400.017334	1177.795288	345.764801
1.747507	999.940308	400.017273	1177.993286	345.958740
1.749016	999.940247	400.017212	1178.190552	346.153137
1.750527	999.940186	400.017151	1178.386963	346.347961
1.752039	999.940125	400.017090	1178.582642	346.543243
1.753553	999.940063	400.017029	1178.777466	346.738953
1.755067	999.940002	400.016968	1178.971558	346.935120
1.756583	999.939941	400.016907	1179.164917	347.131714
1.758100	999.939880	400.016846	1179.357422	347.328735
